t (sec),1W force (mN),1W st dev,2W force (mN),2W st dev,3W force (mN),3W st dev,4W force (mN),4W st dev
42.0,52.55936400000001,5.159701675961701,102.69827400000001,49.79102933858888,194.767413,30.961239824032273,268.821795,21.678488530472183
42.2,48.296919,4.379065792983477,94.202487,50.311329468636366,178.447497,32.783698219525114,249.58765500000004,17.584477371609584
42.400000000000006,45.026919,4.422132340127555,86.18444700000002,50.518118581966604,167.03388900000002,32.9043986008611,235.838613,17.203884578296794
42.6,42.010017000000005,4.450693704664251,78.821715,50.09766297462142,156.19155,33.11984120629026,222.724605,17.504268814933813
42.800000000000004,38.258019,4.6997933682775885,68.217105,49.072958929904274,144.251472,30.933328014211103,207.78234,20.92115035968114
43.0,35.117511,4.2391955874262255,61.869708,48.10049792542179,130.909545,32.21355033251377,191.810352,18.859976390028073
43.2,32.655201,4.147819303058656,56.176311,47.14263766213658,121.16232900000001,32.1573909232863,180.440562,19.442046358995082
43.400000000000006,30.412962000000004,4.054167706749439,51.108138000000004,46.34142163715974,111.44781300000001,32.657705081929166,169.09170000000003,19.916254435177375
43.6,27.730581,4.170615815578557,44.975253,44.83479270750447,100.507701,31.34121322195901,155.227554,23.88351574820892
43.800000000000004,25.503384,4.0251998288969455,40.92208800000001,43.77883133762488,88.44042,33.05826525717574,141.032484,22.876617971719817
44.0,23.787615,4.026016218072401,37.104690000000005,42.41745599638048,80.156856,32.497270963612564,130.597587,23.693205380032943
44.2,22.262487000000004,4.0863169520748155,33.501477,40.626273997900135,72.588441,31.998039494655263,119.694426,23.898797659936914
44.400000000000006,20.297544000000002,4.272855108598699,29.246879999999994,36.52177684179456,65.67141000000001,31.499827026144224,106.802778,26.338987879112715
44.6,18.682818,4.324814302982038,25.739805,34.14604634338368,56.097831000000006,30.24199821778591,91.90563900000001,23.159564022286478
44.800000000000004,17.368278,4.437501448489905,22.363203000000002,31.516702054214623,50.112750000000005,28.98377878616948,81.364794,22.378633370948638
45.0,16.418016,4.244536887131034,19.229235000000003,28.78744202288279,44.52824400000001,27.6543112871175,71.544984,21.388300538812008
45.2,15.019110000000003,4.390218069360109,15.042327,24.460009782650253,39.317499000000005,26.400818354937677,61.66271700000001,22.1547092383841
45.400000000000006,13.810518000000002,4.384092475608378,12.537834000000002,21.791628877354306,32.297463,24.667909505247177,50.383179000000005,19.29628168688004
45.6,12.808263000000002,4.481154334836282,10.335161999999999,19.43563000450662,28.318200000000004,23.343305451592073,42.547932,18.19673579585531
45.800000000000004,11.869446000000002,4.563447395784682,8.415672,17.378726654755578,24.821262,21.985353346707715,35.637441,17.057323646065523
46.0,10.767129000000002,4.751514274961826,5.890905000000001,14.850189095706966,21.716070000000002,20.598781642323267,29.231838,16.469119878407042
46.2,9.896328000000002,4.807315405520009,4.547916000000001,13.475460285118947,17.454279,18.745367960179447,22.399827000000002,13.88738695770144
46.400000000000006,9.242982,4.827812141669972,3.414861,12.354381257310543,14.801001,17.408786554559164,18.251832,12.822794318646697
46.6,8.615469,4.8702607831263,2.45577,11.383808341416065,12.267731999999997,15.948413560784534,14.419719,11.814397599437646
46.800000000000004,7.823802000000001,4.898186233538084,1.1441729999999997,10.09235115951214,10.037919,14.60540422394622,10.786094999999998,10.952551219016327
47.0,7.15803,4.871177821844938,0.20077800000000087,9.158449287792886,7.134813000000001,12.928119979175008,6.985374,9.340076025331593
47.2,6.626328000000001,4.86474727142305,-0.8233859999999998,8.13300511058637,5.313096000000001,11.879840846454382,4.622472000000001,8.68893417889352
47.400000000000006,6.069120000000001,4.824340992476174,-1.6948409999999996,7.211208349861624,3.7294350000000005,10.901058726622475,2.633004000000001,8.101848623858755
47.6,5.3977889999999995,4.8051739531694375,-2.9622930000000003,5.96662696737294,2.216732999999999,9.929675097310385,0.6549810000000004,7.71826637585708
47.800000000000004,4.953723,4.7114436206158725,-3.734667,5.159533540444136,0.20764499999999972,8.557271653268582,-1.3845180000000001,6.7419044648176385
48.0,4.557726,4.760818436260093,-4.118892,4.872332239020857,-1.02024,7.725994780281436,-2.609133,6.412404749744514
48.2,4.132299000000001,4.724583611106274,-4.501482,4.58310981665048,-2.1071880000000003,7.006219722983714,-3.6640349999999997,6.077262986114225
48.400000000000006,3.519501,4.683731007051323,-4.737576000000001,4.461367861543588,-3.120561,6.34704033238816,-4.717629,5.87215444965883
48.6,3.04764,4.607745918977521,-4.832733,4.3935018097995595,-4.343541,5.459655437161397,-5.858859,5.431287715604652
48.800000000000004,2.6617800000000003,4.548643956408108,-4.917753,4.425105024356372,-4.835022,5.064637291016012,-6.580221000000001,5.325357413212563
49.0,2.24649,4.479075048643191,-5.013237,4.41978002393264,-5.301978000000001,4.6175463554881615,-7.268883,5.194092621699386
49.2,1.8351240000000002,4.467236414850685,-5.149596,4.388254301771264,-5.740158,4.072689944414625,-7.978146,4.946469931259665
49.400000000000006,1.4338950000000004,4.4484170428807595,-5.233308000000001,4.40667131518474,-6.27186,3.4371938915560176,-8.740383,4.437575328259567
49.6,1.114416,4.434496178733273,-5.269605,4.398721908912861,-6.5700840000000005,3.094619124775454,-9.183795000000002,4.154542940134089
49.800000000000004,0.763545,4.43716991414415,-5.339256000000002,4.423506734841262,-6.724754999999999,2.875808262528293,-9.580773,3.8754880087266432
50.0,0.34596599999999994,4.455015717513688,-5.411523,4.475924661087808,-7.029846000000002,2.571924702234108,-9.895674,3.643681075898109
50.2,0.06343800000000004,4.461142798588048,-5.438337,4.469076137180704,-7.379736,2.1904767625523904,-10.194552,3.403002983490612
50.400000000000006,-0.2043749999999999,4.412777051995036,-5.468421,4.477839688784984,-7.627602,1.9765526834101836,-10.281534,3.348310204777031
50.6,-0.436545,4.418800426016771,-5.493272999999999,4.516548740375333,-7.847019,1.8961673522044404,-10.331892000000002,3.268918791952164
50.800000000000004,-0.6572699999999999,4.459822656024788,-5.561289000000001,4.5236136396087145,-8.030793000000001,1.7344960978756916,-10.361976,3.2614483955521965
51.0,-0.9152730000000001,4.4299521190622375,-5.604453,4.537559341264201,-8.339154,1.5729078662801579,-10.387155000000002,3.243933714472908
51.2,-1.1248800000000003,4.426339423910236,-5.624400000000001,4.528683504866951,-8.408151,1.5902468923050914,-10.448958,3.217462889931444
51.400000000000006,-1.3658789999999998,4.445754713679108,-5.61786,4.544744513035029,-8.457528000000002,1.6063781060030669,-10.452228,3.194611031937066
51.6,-1.64154,4.416661764251594,-5.644673999999999,4.5821204711659425,-8.517042,1.5861106601098167,-10.433589,3.1876396421920092
51.800000000000004,-1.888425,4.37722998811463,-5.670834,4.548236946181894,-8.622990000000001,1.6079624435912676,-10.459095,3.2091777667617607
